organization,location,longitude,latitude,recordingDate,length(s),landFeatures,locationVisitImages
PC,PENP-BS-1,-63.405215,46.496944,2022-06-03 6:43,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-03 6:33,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-03 6:23,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-03 6:13,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-03 6:03,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-03 5:53,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-03 5:43,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-03 5:33,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-03 5:23,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-03 5:13,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-03 5:03,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-03 4:53,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-03 4:43,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-03 4:33,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-03 4:23,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-03 4:13,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-03 4:03,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 22:50,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 22:40,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 22:30,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 22:20,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 22:10,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 22:00,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 21:50,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 21:40,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 21:30,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 21:20,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 21:10,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 21:00,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 20:50,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 20:40,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 20:30,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 20:20,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 20:10,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 20:00,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 19:50,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 19:40,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 19:30,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 19:20,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 19:10,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 19:00,300,,
PC,PENP-3-2,-63.09174,46.41328,2022-06-02 8:23,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-06-02 8:23,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-06-02 8:21,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 8:14,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 8:04,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 7:54,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 7:44,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 7:34,300,,
PC,PENP-1-1,-63.39246,46.49269,2022-06-02 7:24,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 7:24,300,,
PC,PENP-3-2,-63.09174,46.41328,2022-06-02 7:23,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-06-02 7:23,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-06-02 7:21,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 7:14,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 7:04,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 6:54,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 6:44,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 6:34,300,,
PC,PENP-1-1,-63.39246,46.49269,2022-06-02 6:24,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 6:24,300,,
PC,PENP-3-2,-63.09174,46.41328,2022-06-02 6:23,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-06-02 6:23,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-06-02 6:21,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 6:14,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 6:04,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 5:54,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 5:44,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 5:34,300,,
PC,PENP-1-1,-63.39246,46.49269,2022-06-02 5:24,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 5:24,300,,
PC,PENP-3-2,-63.09174,46.41328,2022-06-02 5:23,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-06-02 5:23,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-06-02 5:21,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 5:14,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 5:04,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 4:54,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 4:44,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 4:34,300,,
PC,PENP-1-1,-63.39246,46.49269,2022-06-02 4:24,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 4:24,300,,
PC,PENP-3-2,-63.09174,46.41328,2022-06-02 4:23,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-06-02 4:23,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-06-02 4:21,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 4:14,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-02 4:04,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-01 22:49,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-01 22:39,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-01 22:29,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-01 22:19,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-01 22:09,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-01 21:59,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-01 21:49,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-01 21:39,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-01 21:29,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-01 21:19,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-01 21:09,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-01 20:59,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-01 20:49,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-01 20:39,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-01 20:29,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-01 20:19,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-01 20:09,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-01 19:59,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-01 19:49,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-01 19:39,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-01 19:29,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-01 19:19,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-01 19:09,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-01 18:59,300,,
PC,PENP-3-2,-63.09174,46.41328,2022-06-01 8:24,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-06-01 8:24,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-06-01 8:22,1800,,
PC,PENP-1-1,-63.39246,46.49269,2022-06-01 7:24,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-06-01 7:24,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-06-01 7:24,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-06-01 7:22,1800,,
PC,PENP-1-1,-63.39246,46.49269,2022-06-01 6:24,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-06-01 6:24,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-06-01 6:24,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-06-01 6:22,1800,,
PC,PENP-1-1,-63.39246,46.49269,2022-06-01 5:24,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-06-01 5:24,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-06-01 5:24,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-06-01 5:22,1800,,
PC,PENP-1-1,-63.39246,46.49269,2022-06-01 4:24,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-06-01 4:24,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-06-01 4:24,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-06-01 4:22,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-31 8:23,1800,,
PC,PENP-1-1,-63.39246,46.49269,2022-05-31 7:25,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-05-31 7:24,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-31 7:24,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-31 7:23,1800,,
PC,PENP-1-1,-63.39246,46.49269,2022-05-31 6:25,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-05-31 6:24,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-31 6:24,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-31 6:23,1800,,
PC,PENP-1-1,-63.39246,46.49269,2022-05-31 5:25,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-05-31 5:24,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-31 5:24,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-31 5:23,1800,,
PC,PENP-1-1,-63.39246,46.49269,2022-05-31 4:25,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-05-31 4:24,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-31 4:24,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-31 4:23,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-30 8:25,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-30 8:23,1800,,
PC,PENP-1-1,-63.39246,46.49269,2022-05-30 7:26,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-05-30 7:25,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-30 7:25,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-30 7:23,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-05-30 6:25,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-30 6:25,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-30 6:23,1800,,
PC,PENP-1-1,-63.39246,46.49269,2022-05-30 5:26,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-05-30 5:25,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-30 5:25,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-30 5:23,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-05-30 4:25,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-30 4:25,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-30 4:23,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-05-29 8:26,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-29 8:26,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-29 8:24,1800,,
PC,PENP-1-1,-63.39246,46.49269,2022-05-29 7:26,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-29 7:26,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-29 7:24,1800,,
PC,PENP-1-1,-63.39246,46.49269,2022-05-29 6:26,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-05-29 6:26,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-29 6:26,1800,,
PC,PENP-1-1,-63.39246,46.49269,2022-05-29 5:26,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-05-29 5:26,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-29 5:26,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-29 5:24,1800,,
PC,PENP-1-1,-63.39246,46.49269,2022-05-29 4:26,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-05-29 4:26,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-29 4:26,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-29 4:24,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-05-28 8:26,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-28 8:26,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-28 8:25,1800,,
PC,PENP-1-1,-63.39246,46.49269,2022-05-28 7:27,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-05-28 7:26,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-28 7:26,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-28 7:25,1800,,
PC,PENP-1-1,-63.39246,46.49269,2022-05-28 6:27,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-28 6:26,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-28 6:25,1800,,
PC,PENP-1-1,-63.39246,46.49269,2022-05-28 5:27,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-05-28 5:26,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-28 5:26,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-28 5:25,1800,,
PC,PENP-1-1,-63.39246,46.49269,2022-05-28 4:27,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-05-28 4:26,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-28 4:26,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-28 4:25,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-05-27 8:27,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-27 8:27,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-27 8:25,1800,,
PC,PENP-1-1,-63.39246,46.49269,2022-05-27 7:28,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-05-27 7:27,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-27 7:27,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-27 7:25,1800,,
PC,PENP-1-1,-63.39246,46.49269,2022-05-27 6:28,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-05-27 6:27,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-27 6:27,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-27 6:25,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-05-27 5:27,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-27 5:27,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-27 5:25,1800,,
PC,PENP-1-1,-63.39246,46.49269,2022-05-27 4:28,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-05-27 4:27,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-27 4:27,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-27 4:25,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-05-26 8:28,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-26 8:28,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-26 8:26,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-05-26 7:28,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-26 7:28,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-26 7:26,1800,,
PC,PENP-1-1,-63.39246,46.49269,2022-05-26 6:29,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-05-26 6:28,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-26 6:28,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-26 6:26,1800,,
PC,PENP-1-1,-63.39246,46.49269,2022-05-26 5:29,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-05-26 5:28,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-26 5:28,1800,,
PC,PENP-1-1,-63.39246,46.49269,2022-05-26 4:29,1800,,
PC,PENP-3-2,-63.09174,46.41328,2022-05-26 4:28,1800,,
PC,PENP-3-5,-63.089346,46.418476,2022-05-26 4:28,1800,,
PC,PENP-4-1,-62.70647,46.44528,2022-05-26 4:26,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-22 8:12,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-22 7:52,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-22 7:32,900,,
PC,PENP-4-3,-62.65111,46.45103,2022-05-22 7:30,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-22 7:12,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-22 6:52,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-22 6:32,900,,
PC,PENP-4-3,-62.65111,46.45103,2022-05-22 6:30,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-22 6:12,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-22 5:52,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-22 5:32,900,,
PC,PENP-4-3,-62.65111,46.45103,2022-05-22 5:30,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-22 5:12,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-22 4:52,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-22 4:32,900,,
PC,PENP-4-3,-62.65111,46.45103,2022-05-22 4:30,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-22 4:12,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-21 22:28,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-21 22:08,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-21 21:48,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-21 21:28,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-21 21:08,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-21 20:48,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-21 20:28,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-21 20:08,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-21 19:48,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-21 19:28,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-21 19:08,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-21 18:48,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-21 8:13,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-21 7:53,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-21 7:33,900,,
PC,PENP-4-3,-62.65111,46.45103,2022-05-21 7:31,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-21 7:13,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-21 6:53,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-21 6:33,900,,
PC,PENP-4-3,-62.65111,46.45103,2022-05-21 6:31,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-21 6:13,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-21 5:53,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-21 5:33,900,,
PC,PENP-4-3,-62.65111,46.45103,2022-05-21 5:31,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-21 5:13,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-21 4:53,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-21 4:33,900,,
PC,PENP-4-3,-62.65111,46.45103,2022-05-21 4:31,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-21 4:13,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-20 22:26,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-20 22:06,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-20 21:46,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-20 21:26,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-20 21:06,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-20 20:46,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-20 20:26,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-20 20:06,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-20 19:46,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-20 19:26,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-20 19:06,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-20 18:46,900,,
PC,PENP-1-4,-63.420452,46.494835,2022-05-20 8:35,1800,,
PC,PENP-1-3,-63.37838,46.48599,2022-05-20 8:34,1800,,
PC,PENP-3-6,-63.078124,46.406918,2022-05-20 8:33,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-20 8:14,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-20 7:54,900,,
PC,PENP-1-4,-63.420452,46.494835,2022-05-20 7:35,1800,,
PC,PENP-1-3,-63.37838,46.48599,2022-05-20 7:34,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-20 7:34,900,,
PC,PENP-3-6,-63.078124,46.406918,2022-05-20 7:33,1800,,
PC,PENP-4-3,-62.65111,46.45103,2022-05-20 7:32,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-20 7:14,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-20 6:54,900,,
PC,PENP-1-4,-63.420452,46.494835,2022-05-20 6:35,1800,,
PC,PENP-1-3,-63.37838,46.48599,2022-05-20 6:34,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-20 6:34,900,,
PC,PENP-3-6,-63.078124,46.406918,2022-05-20 6:33,1800,,
PC,PENP-4-3,-62.65111,46.45103,2022-05-20 6:32,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-20 6:14,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-20 5:54,900,,
PC,PENP-1-4,-63.420452,46.494835,2022-05-20 5:35,1800,,
PC,PENP-1-3,-63.37838,46.48599,2022-05-20 5:34,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-20 5:34,900,,
PC,PENP-4-3,-62.65111,46.45103,2022-05-20 5:32,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-20 5:14,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-20 4:54,900,,
PC,PENP-1-4,-63.420452,46.494835,2022-05-20 4:35,1800,,
PC,PENP-1-3,-63.37838,46.48599,2022-05-20 4:34,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-20 4:34,900,,
PC,PENP-3-6,-63.078124,46.406918,2022-05-20 4:33,1800,,
PC,PENP-4-3,-62.65111,46.45103,2022-05-20 4:32,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-20 4:14,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-19 22:25,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-19 22:05,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-19 21:45,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-19 21:25,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-19 21:05,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-19 20:45,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-19 20:25,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-19 20:05,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-19 19:45,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-19 19:25,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-19 19:05,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-19 18:45,900,,
PC,PENP-1-4,-63.420452,46.494835,2022-05-19 8:36,1800,,
PC,PENP-1-3,-63.37838,46.48599,2022-05-19 8:35,1800,,
PC,PENP-3-6,-63.078124,46.406918,2022-05-19 8:34,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-19 8:15,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-19 7:55,900,,
PC,PENP-1-4,-63.420452,46.494835,2022-05-19 7:36,1800,,
PC,PENP-1-3,-63.37838,46.48599,2022-05-19 7:35,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-19 7:35,900,,
PC,PENP-3-6,-63.078124,46.406918,2022-05-19 7:34,1800,,
PC,PENP-4-3,-62.65111,46.45103,2022-05-19 7:33,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-19 7:15,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-19 6:55,900,,
PC,PENP-1-4,-63.420452,46.494835,2022-05-19 6:36,1800,,
PC,PENP-1-3,-63.37838,46.48599,2022-05-19 6:35,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-19 6:35,900,,
PC,PENP-4-3,-62.65111,46.45103,2022-05-19 6:33,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-19 6:15,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-19 5:55,900,,
PC,PENP-1-4,-63.420452,46.494835,2022-05-19 5:36,1800,,
PC,PENP-1-3,-63.37838,46.48599,2022-05-19 5:35,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-19 5:35,900,,
PC,PENP-3-6,-63.078124,46.406918,2022-05-19 5:34,1800,,
PC,PENP-4-3,-62.65111,46.45103,2022-05-19 5:33,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-19 5:15,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-19 4:55,900,,
PC,PENP-1-4,-63.420452,46.494835,2022-05-19 4:36,1800,,
PC,PENP-1-3,-63.37838,46.48599,2022-05-19 4:35,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-19 4:35,900,,
PC,PENP-3-6,-63.078124,46.406918,2022-05-19 4:34,1800,,
PC,PENP-4-3,-62.65111,46.45103,2022-05-19 4:33,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-19 4:15,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-18 22:24,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-18 22:04,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-05-18 21:44,900,,
