location,recordingDate,method,taskLength,transcriber,species,speciesIndividualNumber,vocalization,abundance,startTime,tagLength,minFreq,maxFreq,internal_tag_id
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,WTSP,1,Song,1,67.89,3.09,3268.48,5416.34,2592527
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,NOPA,1,Song,1,0.19,0.75,4902.72,7797.67,2592487
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,NOPA,1,Song,1,60.95,1.4,3268.48,8404.67,2592510
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,NOPA,1,Song,1,120.11,0.24,3968.87,8077.82,2592540
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,UNPA,1,Call,1,4.5,0.19,1867.7,9338.52,2592490
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,RWBL,1,Song,1,11.2,1.84,980.54,5883.27,2592491
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,RWBL,1,Song,1,122.5,1.75,466.93,4856.03,2592537
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,AMCR,2,Call,1,9.16,1.95,186.77,2988.33,2592493
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,AMCR,2,Call,1,62.36,2.09,420.23,2428.02,2592509
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,AMCR,2,Call,1,126.14,1.72,653.7,2848.25,2592538
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,MOWA,1,Song,1,60.15,1.9,1260.7,6116.73,2592508
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,MOWA,1,Song,1,21.18,1.5,2521.4,5416.34,2592496
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,MOWA,1,Song,1,120.24,1.17,1727.63,5463.04,2592535
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,COGR,1,Call,1,25.55,0.83,1540.86,10505.84,2592498
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,YEWA,1,Song,1,33.68,1.25,3221.79,8778.21,2592500
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,YEWA,1,Song,1,70.53,1.57,2054.47,8404.67,2592523
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,YEWA,1,Song,1,123.76,1.05,3081.71,8357.98,2592542
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,MOWA,2,Song,1,125.38,1.28,2101.17,6396.89,2592539
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,MOWA,2,Song,1,41.3,1.64,1867.7,6910.51,2592503
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,MOWA,2,Song,1,67.59,1.37,1914.4,6957.2,2592522
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,SPPE,1,Song,CI 1,48.54,5.96,2287.94,3828.79,2592515
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,SPPE,1,Song,CI 1,60.16,3.37,2428.02,4108.95,2592516
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,SPPE,1,Song,CI 1,130.45,2.41,2007.78,3221.79,2592548
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,YEWA,2,Song,1,45.44,1.45,2568.09,8451.36,2592524
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,YEWA,2,Song,1,120.09,0.96,4295.72,8731.52,2592541
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,YRWA,1,Song,1,126.33,1.36,3175.1,7377.43,2592547
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,UNPA,2,Call,1,71.56,0.94,4575.88,8591.44,2592526
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,WTSP,2,Song,1,79.99,3.57,2661.48,4715.95,2592528
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,WTSP,2,Song,1,120.06,2.18,3501.95,4715.95,2592536
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,WTSP,3,Call,1,122.15,0.43,7003.89,9338.52,2592546
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,SWSP,1,Song,1,116.75,2.26,2521.4,6583.66,2592532
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,SWSP,1,Song,1,130.79,2.59,2381.32,6490.27,2592549
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,RWBL,2,Song,1,134.48,1.35,1354.09,5929.96,2592551
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,ALFL,1,Song,1,152.88,0.68,1821.01,5182.88,2592553
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,WTSP,4,Song,1,169.49,2.09,4342.41,5556.42,2592555
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,UNWA,1,Song,1,95.15,1.24,4435.8,7797.67,2592531
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,UNWA,1,Song,1,48.6,1.5,5416.34,8264.59,2592505
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,UNWA,1,Song,1,124.39,1.52,4295.72,8031.13,2592543
PENP-3-4, 2021-06-02 04:23:00,1SPM,180,Christopher Moser-Purdy,CANG,1,Call,1,76.4,0.41,933.85,4062.26,2592529
PENP-BS-3, 2021-05-08 16:32:02,1SPM,180,Bronwyn Robinson,MOWI,1,Non-vocal,1,60.99,5.15,46.69,11486.38,2308552
PENP-BS-3, 2021-05-08 16:32:02,1SPM,180,Bronwyn Robinson,MOWI,1,Non-vocal,1,120.89,5.16,93.39,11393,2308555
PENP-BS-3, 2021-05-08 16:32:02,1SPM,180,Bronwyn Robinson,MOWI,1,Non-vocal,1,0.98,5.13,46.69,11439.69,2308551
PENP-BS-3, 2021-05-08 16:32:02,1SPM,180,Bronwyn Robinson,COGR,1,Call,1,68.9,1.95,1027.24,11673.15,2308554
PENP-3-5, 2021-05-28 05:26:00,1SPM,180,Steve Enid,RESQ,1,Call,1,62.86,1.45,3501.95,11579.77,2313102
PENP-3-5, 2021-05-28 05:26:00,1SPM,180,Steve Enid,MAWA,2,Song,1,47.5,1.65,3128.4,7891.05,2313100
PENP-3-5, 2021-05-28 05:26:00,1SPM,180,Steve Enid,GCKI,1,Song,1,56.03,2.57,5229.57,10178.99,2313101
PENP-3-5, 2021-05-28 05:26:00,1SPM,180,Steve Enid,MOWI,1,Non-vocal,1,149.28,4.07,2007.78,11252.92,2313106
PENP-3-5, 2021-05-28 05:26:00,1SPM,180,Steve Enid,MAWA,1,Song,1,4.15,2.09,2474.71,7797.67,2313093
PENP-3-5, 2021-05-28 05:26:00,1SPM,180,Steve Enid,UNPA,1,Call,1,6.05,3.96,4856.03,10132.3,2313095
PENP-3-5, 2021-05-28 05:26:00,1SPM,180,Steve Enid,MOBA,1,Non-vocal,1,0.46,9.74,46.69,4622.57,2313097
PENP-3-5, 2021-05-28 05:26:00,1SPM,180,Steve Enid,AMRO,1,Song,1,24.5,3.29,1214.01,4809.34,2313098
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,AMRO,1,Song,1,62.64,0.57,887.16,3408.56,2592591
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,AMRO,1,Song,1,122.16,1.2,793.77,3828.79,2592598
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,AMRO,1,Call,1,7.36,0.63,1961.09,4202.33,2592571
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,WTSP,1,Song,1,1.15,2.61,3268.48,4856.03,2592559
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,COYE,1,Song,1,120.19,1.75,1634.24,6677.04,2592594
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,COYE,1,Song,1,63.63,2.36,1587.55,6770.43,2592577
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,COYE,1,Song,1,4.08,1.96,1214.01,5929.96,2592560
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,NOPA,1,Song,1,0.14,1.41,2848.25,7097.28,2592561
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,NOPA,1,Song,1,65.44,1.65,2988.33,7797.67,2592585
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,NOPA,1,Song,1,177.23,1.85,2754.86,7143.97,2592618
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,COYE,2,Song,1,61.14,2.19,1354.09,7003.89,2592578
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,COYE,2,Song,1,124.41,2.03,1914.4,6536.96,2592595
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,COYE,2,Song,1,9.16,2.05,1727.63,6350.19,2592563
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,WTSP,2,Song,1,0.44,1.27,2708.17,3408.56,2592564
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,NOPA,2,Song,1,67.13,1.48,3128.4,8404.67,2592589
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,NOPA,2,Song,1,2.26,1.28,3875.49,8031.13,2592565
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,WTSP,3,Song,1,67.03,2.21,2941.63,4715.95,2592580
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,WTSP,3,Song,1,8.73,2.55,3035.02,4529.18,2592567
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,WTSP,3,Song,1,154.6,0.79,2754.86,3455.25,2592619
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,COYE,3,Song,1,67.13,1.9,1540.86,7424.12,2592579
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,COYE,3,Song,1,129.44,1.8,2241.25,6350.19,2592596
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,COYE,3,Song,1,2.49,1.66,2614.79,5976.65,2592568
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,WTSP,4,Song,1,60.09,2.12,4108.95,5649.81,2592584
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,WTSP,4,Song,1,13.75,3.95,3548.64,5509.73,2592569
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,WTSP,4,Song,1,130.76,3.8,3688.72,5509.73,2592601
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,MAWA,1,Song,1,68.63,1.33,2381.32,7424.12,2592586
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,MAWA,1,Song,1,10.69,1.02,2801.56,7984.44,2592572
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,AMCR,1,Call,1,18.11,2.08,560.31,1774.32,2592573
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,AMCR,1,Call,1,134.33,1.52,887.16,1540.86,2592617
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,AMCR,1,Call,1,70.89,1.66,233.46,1867.7,2592592
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,BHVI,1,Song,1,26.13,2.13,2147.86,5182.88,2592574
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,BCCH,1,Song,1,60.2,1.16,2568.09,4015.56,2592581
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,BCCH,1,Song,1,33.73,1.46,2754.86,4202.33,2592575
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,LIBA,1,Non-vocal,1,60.39,4.2,140.08,1914.4,2592582
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,LIBA,1,Non-vocal,1,120.3,3.98,46.69,1774.32,2592599
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,LIBA,1,Non-vocal,1,0.19,4.01,93.39,1680.93,2592566
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,LIWI,1,Non-vocal,1,93.65,3.65,840.47,10879.38,2592593
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,OVEN,1,Song,1,119,0.95,2334.63,5836.58,2592600
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,BRCR,1,Song,1,146.8,2.05,3501.95,8544.75,2592605
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,BTNW,1,Song,1,142.24,1.55,3548.64,6957.2,2592607
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,UNPA,1,Call,1,152.15,0.24,4622.57,8171.21,2592610
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,RWBL,1,Call,1,161.8,0.29,980.54,4108.95,2592612
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,DEJU,1,Song,1,73.5,2.11,3455.25,6163.42,2592590
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,DEJU,1,Song,1,120.25,1.96,2848.25,6303.5,2592597
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,DEJU,1,Song,1,2.19,2.3,2754.86,6163.42,2592562
PENP-3-7, 2021-06-11 04:19:00,1SPM,180,Christopher Moser-Purdy,DEJU,2,Song,1,169.66,2.09,3455.25,5463.04,2592615
PENP-2-3, 2021-05-21 03:33:00,1SPM,180,Steve Enid,YRWA,1,Song,1,27.1,1.64,3081.71,8311.28,2311886
PENP-2-3, 2021-05-21 03:33:00,1SPM,180,Steve Enid,YEWA,1,Song,1,0.83,1.71,2287.94,8404.67,2311873
PENP-2-3, 2021-05-21 03:33:00,1SPM,180,Steve Enid,COYE,1,Song,1,2.39,1.12,2054.47,7797.67,2311874
PENP-2-3, 2021-05-21 03:33:00,1SPM,180,Steve Enid,YEWA,2,Song,1,3.54,1.26,2801.56,8544.75,2311876
PENP-2-3, 2021-05-21 03:33:00,1SPM,180,Steve Enid,WTSP,1,Song,1,5.6,2.8,2754.86,6023.35,2311877
PENP-2-3, 2021-05-21 03:33:00,1SPM,180,Steve Enid,AMCR,1,Call,1,12.99,1.91,560.31,9058.37,2311878
PENP-2-3, 2021-05-21 03:33:00,1SPM,180,Steve Enid,SWSP,1,Song,1,7.96,1.75,2988.33,7564.2,2311879
PENP-2-3, 2021-05-21 03:33:00,1SPM,180,Steve Enid,YEWA,3,Song,1,4.85,1.08,2568.09,9712.06,2311880
PENP-2-3, 2021-05-21 03:33:00,1SPM,180,Steve Enid,COYE,2,Song,1,11.64,1.52,2054.47,7050.58,2311882
PENP-2-3, 2021-05-21 03:33:00,1SPM,180,Steve Enid,WTSP,2,Song,1,15.84,3.8,1821.01,6163.42,2311883
PENP-2-3, 2021-05-21 03:33:00,1SPM,180,Steve Enid,AMCR,2,Call,1,9.93,2.42,186.77,2754.86,2311884
PENP-2-3, 2021-05-21 03:33:00,1SPM,180,Steve Enid,OVEN,1,Song,1,29.68,2.06,2101.17,8824.9,2311885
PENP-2-3, 2021-05-21 03:33:00,1SPM,180,Steve Enid,SOSP,1,Song,1,44.01,2.3,933.85,9058.37,2311893
PENP-2-3, 2021-05-21 03:33:00,1SPM,180,Steve Enid,AMGO,1,Song,1,51.84,3.4,3735.41,10412.45,2311890
PENP-2-3, 2021-05-21 03:33:00,1SPM,180,Steve Enid,AMCR,3,Call,1,69.03,2.71,793.77,9151.75,2311897
PENP-2-3, 2021-05-21 03:33:00,1SPM,180,Steve Enid,YEWA,4,Song,1,101.09,1.41,3735.41,8824.9,2311902
PENP-2-3, 2021-05-21 03:33:00,1SPM,180,Steve Enid,AMCR,4,Call,1,144.48,2.5,933.85,11393,2311906
PENP-3-2, 2021-05-21 01:32:00,1SPM,180,Steve Enid,AMRO,1,Song,1,19.88,1.78,840.47,3828.79,2308885
PENP-3-2, 2021-05-21 01:32:00,1SPM,180,Steve Enid,AMRO,2,Song,1,53.74,3.51,747.08,3688.72,2308890
PENP-3-2, 2021-05-21 01:32:00,1SPM,180,Steve Enid,CANG,1,Call,1,3.81,2.84,233.46,2894.94,2308868
PENP-3-2, 2021-05-21 01:32:00,1SPM,180,Steve Enid,CANG,2,Call,1,8.11,2.64,93.39,2801.56,2308871
PENP-3-2, 2021-05-21 01:32:00,1SPM,180,Steve Enid,LIBA,1,Non-vocal,1,15.53,2.97,3642.02,10972.76,2308875
PENP-3-2, 2021-05-21 01:32:00,1SPM,180,Steve Enid,MOWI,1,Non-vocal,1,70.28,6.52,3081.71,11439.69,2308893
PENP-3-2, 2021-05-21 01:32:00,1SPM,180,Steve Enid,WTSP,1,Song,1,105.38,2.95,3268.48,6396.89,2308895
PENP-3-2, 2021-05-21 01:32:00,1SPM,180,Steve Enid,WTSP,2,Song,1,111.08,2.31,1354.09,5463.04,2308896
PENP-3-2, 2021-05-21 01:32:00,1SPM,180,Steve Enid,WTSP,3,Song,1,112.74,3.11,2007.78,6583.66,2308897
PENP-3-2, 2021-05-21 01:32:00,1SPM,180,Steve Enid,WTSP,4,Song,1,114.8,2.89,1447.47,6023.35,2308898
PENP-3-2, 2021-05-21 01:32:00,1SPM,180,Steve Enid,SPPE,1,Song,CI 3,0.49,12.69,1914.4,4949.42,2308912
PENP-BS-3, 2021-05-07 16:51:03,1SPM,180,Christopher Moser-Purdy,AMRO,1,Call,1,135.51,1.15,1494.16,7517.51,2588045
PENP-BS-3, 2021-05-07 16:51:03,1SPM,180,Christopher Moser-Purdy,LIBA,1,Non-vocal,1,0.19,4.49,46.69,3361.87,2588034
PENP-BS-3, 2021-05-07 16:51:03,1SPM,180,Christopher Moser-Purdy,LIBA,1,Non-vocal,1,60.25,4.4,46.69,3361.87,2588038
PENP-BS-3, 2021-05-07 16:51:03,1SPM,180,Christopher Moser-Purdy,LIBA,1,Non-vocal,1,120.29,3.67,140.08,3875.49,2588043
PENP-BS-3, 2021-05-07 16:51:03,1SPM,180,Christopher Moser-Purdy,UNPA,1,Call,1,65.14,0.51,3782.1,7797.67,2588039
PENP-BS-3, 2021-05-07 16:51:03,1SPM,180,Christopher Moser-Purdy,UNPA,1,Call,1,11.91,0.47,4062.26,7937.74,2588035
PENP-BS-3, 2021-05-07 16:51:03,1SPM,180,Christopher Moser-Purdy,MOTF,1,Non-vocal,1,167.93,1.88,0,1587.55,2588050
PENP-3-2, 2021-05-14 01:40:00,1SPM,180,Steve Enid,RWBL,1,Song,1,167.69,0.89,420.23,7657.59,2314024
PENP-3-2, 2021-05-14 01:40:00,1SPM,180,Steve Enid,WTSP,3,Song,1,176.39,3.34,2568.09,6303.5,2314027
PENP-3-2, 2021-05-14 01:40:00,1SPM,180,Steve Enid,SORA,1,Call,1,1.04,1.36,93.39,3221.79,2313967
PENP-3-2, 2021-05-14 01:40:00,1SPM,180,Steve Enid,SORA,2,Call,1,4.76,3.12,93.39,3315.18,2313969
PENP-3-2, 2021-05-14 01:40:00,1SPM,180,Steve Enid,WTSP,1,Song,1,18.68,2.3,3548.64,7330.74,2313971
PENP-3-2, 2021-05-14 01:40:00,1SPM,180,Steve Enid,SOSP,1,Song,1,10.43,1.93,1587.55,8871.6,2313973
PENP-3-2, 2021-05-14 01:40:00,1SPM,180,Steve Enid,SPPE,1,Song,CI 3,0.1,5.41,980.54,4295.72,2313965
PENP-3-2, 2021-05-14 01:40:00,1SPM,180,Steve Enid,SWSP,1,Song,1,16.06,2.1,3128.4,7050.58,2313974
PENP-3-2, 2021-05-14 01:40:00,1SPM,180,Steve Enid,SWSP,2,Song,1,27.84,2.17,3128.4,7704.28,2313978
PENP-3-2, 2021-05-14 01:40:00,1SPM,180,Steve Enid,AMRO,1,Song,1,78.53,2.86,747.08,3081.71,2314006
PENP-3-2, 2021-05-14 01:40:00,1SPM,180,Steve Enid,AMTO,1,Song,CI 2,34.05,3.74,607,2848.25,2313999
PENP-3-2, 2021-05-14 01:40:00,1SPM,180,Steve Enid,WTSP,2,Song,1,166.81,4.23,2007.78,6163.42,2314017
PENP-3-2, 2021-05-14 01:40:00,1SPM,180,Steve Enid,CANG,1,Call,1,16.05,5.33,46.69,2661.48,2313975
PENP-3-2, 2021-05-14 01:40:00,1SPM,180,Steve Enid,CANG,2,Call,1,42.99,3.21,46.69,2801.56,2314002
PENP-3-2, 2021-05-14 01:40:00,1SPM,180,Steve Enid,CANG,3,Call,1,72.35,2.95,140.08,2708.17,2314004
PENP-3-2, 2021-05-14 01:40:00,1SPM,180,Steve Enid,COYO,1,Call,1,144.4,1.8,280.16,2708.17,2314011
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,REVI,1,Song,1,0.16,4.57,1307.39,6116.73,2592640
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,REVI,1,Song,1,120.88,3.28,1447.47,5649.81,2592677
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,REVI,1,Song,1,60.66,3.74,1447.47,6957.2,2592663
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,OVEN,1,Song,1,5.15,2.55,2101.17,8451.36,2592641
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,OVEN,1,Song,1,60.09,0.57,2521.4,9105.06,2592662
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,OVEN,1,Song,1,130.75,2.59,2287.94,9291.83,2592685
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,REVI,2,Song,1,120.18,4.25,1120.62,5463.04,2592678
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,REVI,2,Song,1,1.99,2,1214.01,5369.65,2592644
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,REVI,2,Song,1,60.51,4.35,1260.7,5276.26,2592664
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,GCKI,1,Song,1,6.7,2.21,5836.58,8731.52,2592645
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,GCKI,1,Song,1,155.6,1.96,6303.5,8498.05,2592691
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,GCKI,1,Song,1,78.56,2.2,6163.42,9385.21,2592673
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,BTNW,1,Song,1,125.65,2.14,4015.56,7844.36,2592681
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,BTNW,1,Song,1,3.05,1.04,3175.1,5276.26,2592646
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,BTNW,1,Song,1,60.56,1.99,3922.18,8124.51,2592668
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,YEWA,1,Song,1,4.21,1.27,3688.72,8404.67,2592647
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,YEWA,1,Song,1,160.43,1.32,3455.25,8591.44,2592687
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,YEWA,1,Song,1,74.41,1.17,3408.56,8684.82,2592692
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,BTNW,2,Song,1,44.29,2.29,3688.72,7704.28,2592656
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,BTNW,2,Song,1,68.66,2.04,3548.64,7657.59,2592670
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,LIWI,1,Non-vocal,1,120.36,4.09,1447.47,11019.46,2592683
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,LIWI,1,Non-vocal,1,0.26,4.04,93.39,11112.84,2592684
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,YRWA,1,Song,1,4.81,2.04,3688.72,6863.81,2592643
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,LIBA,1,Non-vocal,1,0.29,3.91,46.69,2474.71,2592648
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,LIBA,1,Non-vocal,1,60.19,3.97,93.39,1587.55,2592667
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,LIBA,1,Non-vocal,1,120.34,4.51,46.69,1914.4,2592682
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,BLBW,1,Song,1,127.13,1.78,4295.72,9852.14,2592679
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,BLBW,1,Song,1,76.86,2.1,5089.49,10365.76,2592672
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,BLBW,1,Song,1,5.79,1.79,5929.96,10552.53,2592650
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,WTSP,1,Song,1,43.76,2.62,3595.33,4809.34,2592655
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,AMCR,1,Call,1,6.49,2.1,466.93,1867.7,2592651
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,AMCR,1,Call,1,114.25,1.59,560.31,2101.17,2592676
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,RBNU,1,Song,1,12.15,0.86,1354.09,3595.33,2592654
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,RBNU,1,Song,1,169.05,2.59,1774.32,4249.03,2592690
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,RBNU,1,Song,1,63.74,2.06,1307.39,3968.87,2592671
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,AMRO,1,Song,1,10.78,1.51,1120.62,3968.87,2592653
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,AMRO,1,Song,1,159.25,1.89,1447.47,4015.56,2592688
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,AMRO,1,Song,1,78.89,1.91,1634.24,4295.72,2592674
PENP-4-1, 2021-06-17 04:18:00,1SPM,180,Christopher Moser-Purdy,AMRE,1,Song,1,62.98,1.16,4155.64,8731.52,2592665
